route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible                                                                                                                                                                                                                                                
1320071801GL023,2026-08-152026-08-16004371,0043712026-08-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-08-172026-08-28004371,0043712026-08-17,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-08-292026-08-30004371,0043712026-08-29,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-08-312026-09-11004371,0043712026-08-31,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-09-122026-09-13004371,0043712026-09-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-09-142026-09-25004371,0043712026-09-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-09-262026-09-27004371,0043712026-09-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-09-282026-10-09004371,0043712026-09-28,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-10-102026-10-11004371,0043712026-10-10,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-10-122026-10-14004371,0043712026-10-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-10-152026-10-23004371,0043712026-10-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-10-242026-10-25004371,0043712026-10-24,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-10-262026-11-03004371,0043712026-10-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-08-142026-08-14004372,0043722026-08-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-08-152026-08-16004372,0043722026-08-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-08-172026-08-28004372,0043722026-08-17,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-08-292026-08-30004372,0043722026-08-29,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-08-312026-09-11004372,0043722026-08-31,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-09-122026-09-13004372,0043722026-09-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-09-142026-09-25004372,0043722026-09-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-09-262026-09-27004372,0043722026-09-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-09-282026-10-09004372,0043722026-09-28,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-10-102026-10-11004372,0043722026-10-10,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-10-122026-10-14004372,0043722026-10-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-10-152026-10-23004372,0043722026-10-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-10-242026-10-25004372,0043722026-10-24,,00437,,,,1                                                                                                                                                                                                                                                                                       
0404071801GL023,2026-10-262026-11-03004372,0043722026-10-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-08-142026-08-14004373,0043732026-08-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-08-152026-08-16004373,0043732026-08-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-08-172026-08-28004373,0043732026-08-17,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-08-292026-08-30004373,0043732026-08-29,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-08-312026-09-11004373,0043732026-08-31,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-09-122026-09-12004373,0043732026-09-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-09-132026-09-13004373,0043732026-09-13,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-09-142026-09-25004373,0043732026-09-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-09-262026-09-27004373,0043732026-09-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-09-282026-10-09004373,0043732026-09-28,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-10-102026-10-11004373,0043732026-10-10,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320011200GL023,2026-10-122026-10-14004373,0043732026-10-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
