service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date                                                                                                                                                                                                                                                                       
2026-08-212026-11-03156591,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157001,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157021,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-10-30157101,1,1,1,1,1,1,1,20260821,20261030                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157201,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157201,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157201,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157201,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157201,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157221,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157221,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157221,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157221,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157221,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157241,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157241,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157241,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157241,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157241,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157261,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157281,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157281,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157281,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157281,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157281,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157301,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157301,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157301,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157301,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157301,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157321,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157321,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157321,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157321,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157321,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157341,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157341,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157341,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157341,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157341,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157361,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157361,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157361,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157361,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01157361,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157381,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157501,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-10-11157511,1,1,1,1,1,1,1,20260821,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157511,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01157511,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-11-022026-11-03157511,1,1,1,1,1,1,1,20261102,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-10-11157531,1,1,1,1,1,1,1,20260821,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157531,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01157531,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-11-022026-11-03157531,1,1,1,1,1,1,1,20261102,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157561,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-10-11157571,1,1,1,1,1,1,1,20260821,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157571,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01157571,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-11-022026-11-03157571,1,1,1,1,1,1,1,20261102,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157581,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157591,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157701,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157701,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157701,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157701,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157701,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157721,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157721,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157721,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157721,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157721,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157741,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157741,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157741,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157741,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157741,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157761,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157761,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157761,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157761,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-01157761,1,1,1,1,1,1,1,20261019,20261101                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157781,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157781,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157781,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157781,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157781,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157801,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157821,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157821,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157821,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157821,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157821,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157841,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157841,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157841,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157841,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157841,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157842,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157842,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157842,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157842,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157842,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03157861,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06157881,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13157881,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11157881,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18157881,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03157881,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03158001,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06158021,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13158021,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11158021,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18158021,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03158021,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06158041,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13158041,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11158041,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18158041,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03158041,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-09-06158061,1,1,1,1,1,1,1,20260821,20260906                                                                                                                                                                                                                                                                                                    
2026-09-072026-09-13158061,1,1,1,1,1,1,1,20260907,20260913                                                                                                                                                                                                                                                                                                    
2026-09-142026-10-11158061,1,1,1,1,1,1,1,20260914,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18158061,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03158061,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-11-03158082,1,1,1,1,1,1,1,20260821,20261103                                                                                                                                                                                                                                                                                                    
2026-08-212026-10-11158101,1,1,1,1,1,1,1,20260821,20261011                                                                                                                                                                                                                                                                                                    
2026-10-122026-10-18158101,1,1,1,1,1,1,1,20261012,20261018                                                                                                                                                                                                                                                                                                    
2026-10-192026-11-03158101,1,1,1,1,1,1,1,20261019,20261103                                                                                                                                                                                                                                                                                                    
